reg;semaine;cl_age90;Nb_tests_PCR_TA_crible;Prc_tests_PCR_TA_crible;Nb_susp_501Y_V1;Prc_susp_501Y_V1;Nb_susp_501Y_V2_3;Prc_susp_501Y_V2_3;Nb_susp_IND;Prc_susp_IND;Nb_susp_ABS;Prc_susp_ABS
03;2021-02-21-2021-02-27;89;0;0;0;;0;;0;;0;
03;2021-02-21-2021-02-27;90;0;;0;;0;;0;;0;
03;2021-02-22-2021-02-28;09;0;0;0;;0;;0;;0;
03;2021-02-22-2021-02-28;19;6;31.6;0;0;1;16.7;1;16.7;4;66.7
03;2021-02-22-2021-02-28;29;7;50;3;42.9;0;0;0;0;4;57.1
03;2021-02-22-2021-02-28;39;2;15.4;1;50;1;50;0;0;0;0
03;2021-02-22-2021-02-28;49;8;61.5;4;50;2;25;0;0;2;25
03;2021-02-22-2021-02-28;59;5;22.7;1;20;0;0;0;0;4;80
03;2021-02-22-2021-02-28;69;0;0;0;;0;;0;;0;
03;2021-02-22-2021-02-28;79;0;0;0;;0;;0;;0;
03;2021-02-22-2021-02-28;89;0;0;0;;0;;0;;0;
03;2021-02-22-2021-02-28;90;0;;0;;0;;0;;0;
03;2021-02-23-2021-03-01;09;1;14.3;0;0;0;0;1;100;0;0
03;2021-02-23-2021-03-01;19;8;38.1;0;0;3;37.5;1;12.5;4;50
03;2021-02-23-2021-03-01;29;5;41.7;2;40;0;0;0;0;3;60
03;2021-02-23-2021-03-01;39;2;13.3;1;50;1;50;0;0;0;0
03;2021-02-23-2021-03-01;49;10;52.6;4;40;3;30;0;0;3;30
03;2021-02-23-2021-03-01;59;3;15;1;33.3;0;0;0;0;2;66.7
03;2021-02-23-2021-03-01;69;1;7.1;0;0;1;100;0;0;0;0
03;2021-02-23-2021-03-01;79;0;0;0;;0;;0;;0;
03;2021-02-23-2021-03-01;89;0;0;0;;0;;0;;0;
03;2021-02-23-2021-03-01;90;0;;0;;0;;0;;0;
03;2021-02-24-2021-03-02;09;1;16.7;0;0;0;0;1;100;0;0
03;2021-02-24-2021-03-02;19;7;35;0;0;3;42.9;2;28.6;2;28.6
03;2021-02-24-2021-03-02;29;3;23.1;1;33.3;0;0;0;0;2;66.7
03;2021-02-24-2021-03-02;39;1;7.7;1;100;0;0;0;0;0;0
03;2021-02-24-2021-03-02;49;8;50;4;50;3;37.5;0;0;1;12.5
03;2021-02-24-2021-03-02;59;4;19;2;50;0;0;1;25;1;25
03;2021-02-24-2021-03-02;69;1;7.7;0;0;1;100;0;0;0;0
03;2021-02-24-2021-03-02;79;0;0;0;;0;;0;;0;
03;2021-02-24-2021-03-02;89;0;0;0;;0;;0;;0;
03;2021-02-24-2021-03-02;90;0;;0;;0;;0;;0;
03;2021-02-25-2021-03-03;09;1;20;0;0;0;0;1;100;0;0
03;2021-02-25-2021-03-03;19;7;43.8;0;0;3;42.9;2;28.6;2;28.6
03;2021-02-25-2021-03-03;29;1;11.1;0;0;0;0;0;0;1;100
03;2021-02-25-2021-03-03;39;1;10;1;100;0;0;0;0;0;0
03;2021-02-25-2021-03-03;49;8;53.3;3;37.5;4;50;0;0;1;12.5
03;2021-02-25-2021-03-03;59;4;20;2;50;0;0;1;25;1;25
03;2021-02-25-2021-03-03;69;1;7.1;0;0;1;100;0;0;0;0
03;2021-02-25-2021-03-03;79;0;0;0;;0;;0;;0;
03;2021-02-25-2021-03-03;89;0;0;0;;0;;0;;0;
03;2021-02-25-2021-03-03;90;0;;0;;0;;0;;0;
03;2021-02-26-2021-03-04;09;1;20;0;0;0;0;1;100;0;0
03;2021-02-26-2021-03-04;19;5;38.5;0;0;2;40;1;20;2;40
03;2021-02-26-2021-03-04;29;1;10;0;0;0;0;0;0;1;100
03;2021-02-26-2021-03-04;39;1;10;1;100;0;0;0;0;0;0
03;2021-02-26-2021-03-04;49;7;43.8;1;14.3;4;57.1;0;0;2;28.6
03;2021-02-26-2021-03-04;59;3;18.8;2;66.7;0;0;1;33.3;0;0
03;2021-02-26-2021-03-04;69;1;6.2;0;0;1;100;0;0;0;0
03;2021-02-26-2021-03-04;79;0;0;0;;0;;0;;0;
03;2021-02-26-2021-03-04;89;0;;0;;0;;0;;0;
03;2021-02-26-2021-03-04;90;0;;0;;0;;0;;0;
03;2021-02-27-2021-03-05;09;1;25;0;0;0;0;1;100;0;0
03;2021-02-27-2021-03-05;19;7;43.8;0;0;2;28.6;1;14.3;4;57.1
03;2021-02-27-2021-03-05;29;1;8.3;0;0;0;0;0;0;1;100
03;2021-02-27-2021-03-05;39;1;8.3;1;100;0;0;0;0;0;0
03;2021-02-27-2021-03-05;49;7;31.8;2;28.6;3;42.9;0;0;2;28.6
03;2021-02-27-2021-03-05;59;4;30.8;3;75;0;0;1;25;0;0
03;2021-02-27-2021-03-05;69;2;12.5;0;0;2;100;0;0;0;0
03;2021-02-27-2021-03-05;79;0;0;0;;0;;0;;0;
03;2021-02-27-2021-03-05;89;0;;0;;0;;0;;0;
03;2021-02-27-2021-03-05;90;0;;0;;0;;0;;0;
03;2021-02-28-2021-03-06;09;1;33.3;0;0;0;0;1;100;0;0
03;2021-02-28-2021-03-06;19;7;53.8;0;0;2;28.6;1;14.3;4;57.1
03;2021-02-28-2021-03-06;29;1;8.3;0;0;0;0;0;0;1;100
03;2021-02-28-2021-03-06;39;1;10;1;100;0;0;0;0;0;0
03;2021-02-28-2021-03-06;49;6;26.1;2;33.3;2;33.3;0;0;2;33.3
03;2021-02-28-2021-03-06;59;4;28.6;3;75;0;0;1;25;0;0
03;2021-02-28-2021-03-06;69;2;12.5;0;0;2;100;0;0;0;0
03;2021-02-28-2021-03-06;79;0;0;0;;0;;0;;0;
03;2021-02-28-2021-03-06;89;0;;0;;0;;0;;0;
03;2021-02-28-2021-03-06;90;0;;0;;0;;0;;0;
03;2021-03-01-2021-03-07;09;1;25;0;0;0;0;1;100;0;0
03;2021-03-01-2021-03-07;19;7;53.8;0;0;2;28.6;1;14.3;4;57.1
03;2021-03-01-2021-03-07;29;1;8.3;0;0;0;0;0;0;1;100
03;2021-03-01-2021-03-07;39;1;10;1;100;0;0;0;0;0;0
03;2021-03-01-2021-03-07;49;6;24;2;33.3;2;33.3;0;0;2;33.3
03;2021-03-01-2021-03-07;59;4;28.6;3;75;0;0;1;25;0;0
03;2021-03-01-2021-03-07;69;2;12.5;0;0;2;100;0;0;0;0
03;2021-03-01-2021-03-07;79;0;0;0;;0;;0;;0;
03;2021-03-01-2021-03-07;89;0;;0;;0;;0;;0;
03;2021-03-01-2021-03-07;90;0;;0;;0;;0;;0;
03;2021-03-02-2021-03-08;09;0;0;0;;0;;0;;0;
03;2021-03-02-2021-03-08;19;5;45.5;0;0;0;0;1;20;4;80
03;2021-03-02-2021-03-08;29;1;11.1;0;0;0;0;0;0;1;100
03;2021-03-02-2021-03-08;39;1;12.5;1;100;0;0;0;0;0;0
03;2021-03-02-2021-03-08;49;4;19;2;50;1;25;0;0;1;25
03;2021-03-02-2021-03-08;59;5;35.7;3;60;0;0;2;40;0;0
03;2021-03-02-2021-03-08;69;1;8.3;0;0;1;100;0;0;0;0
03;2021-03-02-2021-03-08;79;0;0;0;;0;;0;;0;
03;2021-03-02-2021-03-08;89;0;;0;;0;;0;;0;
03;2021-03-02-2021-03-08;90;0;;0;;0;;0;;0;
03;2021-03-03-2021-03-09;09;0;0;0;;0;;0;;0;
03;2021-03-03-2021-03-09;19;4;28.6;0;0;0;0;0;0;4;100
03;2021-03-03-2021-03-09;29;1;16.7;0;0;0;0;0;0;1;100
03;2021-03-03-2021-03-09;39;0;0;0;;0;;0;;0;
03;2021-03-03-2021-03-09;49;5;20.8;2;40;2;40;0;0;1;20
03;2021-03-03-2021-03-09;59;3;27.3;2;66.7;0;0;1;33.3;0;0
03;2021-03-03-2021-03-09;69;1;10;0;0;1;100;0;0;0;0
03;2021-03-03-2021-03-09;79;0;0;0;;0;;0;;0;
03;2021-03-03-2021-03-09;89;0;;0;;0;;0;;0;
03;2021-03-03-2021-03-09;90;0;;0;;0;;0;;0;
03;2021-03-04-2021-03-10;09;0;0;0;;0;;0;;0;
03;2021-03-04-2021-03-10;19;5;33.3;0;0;0;0;0;0;5;100
03;2021-03-04-2021-03-10;29;0;0;0;;0;;0;;0;
03;2021-03-04-2021-03-10;39;1;12.5;0;0;1;100;0;0;0;0
03;2021-03-04-2021-03-10;49;4;16.7;2;50;1;25;0;0;1;25
03;2021-03-04-2021-03-10;59;3;27.3;1;33.3;0;0;2;66.7;0;0
03;2021-03-04-2021-03-10;69;1;14.3;0;0;1;100;0;0;0;0
03;2021-03-04-2021-03-10;79;0;0;0;;0;;0;;0;
03;2021-03-04-2021-03-10;89;0;0;0;;0;;0;;0;
03;2021-03-04-2021-03-10;90;0;;0;;0;;0;;0;
03;2021-03-05-2021-03-11;09;0;0;0;;0;;0;;0;
03;2021-03-05-2021-03-11;19;7;38.9;0;0;0;0;0;0;7;100
03;2021-03-05-2021-03-11;29;0;0;0;;0;;0;;0;
03;2021-03-05-2021-03-11;39;1;14.3;0;0;1;100;0;0;0;0
03;2021-03-05-2021-03-11;49;3;11.5;1;33.3;1;33.3;1;33.3;0;0
03;2021-03-05-2021-03-11;59;4;33.3;2;50;0;0;2;50;0;0
03;2021-03-05-2021-03-11;69;2;33.3;0;0;1;50;0;0;1;50
03;2021-03-05-2021-03-11;79;0;0;0;;0;;0;;0;
03;2021-03-05-2021-03-11;89;0;0;0;;0;;0;;0;
03;2021-03-05-2021-03-11;90;0;;0;;0;;0;;0;
03;2021-03-06-2021-03-12;09;0;0;0;;0;;0;;0;
03;2021-03-06-2021-03-12;19;6;33.3;0;0;0;0;1;16.7;5;83.3
03;2021-03-06-2021-03-12;29;0;0;0;;0;;0;;0;
03;2021-03-06-2021-03-12;39;2;25;0;0;1;50;1;50;0;0
03;2021-03-06-2021-03-12;49;3;14.3;0;0;1;33.3;2;66.7;0;0
03;2021-03-06-2021-03-12;59;4;40;1;25;0;0;3;75;0;0
03;2021-03-06-2021-03-12;69;1;20;0;0;0;0;0;0;1;100
03;2021-03-06-2021-03-12;79;0;0;0;;0;;0;;0;
03;2021-03-06-2021-03-12;89;0;0;0;;0;;0;;0;
03;2021-03-06-2021-03-12;90;0;;0;;0;;0;;0;
03;2021-02-12-2021-02-18;0;18;18.9;1;5.6;0;0;1;5.6;16;88.9
03;2021-02-13-2021-02-19;0;19;21.8;2;10.5;0;0;1;5.3;16;84.2
03;2021-02-14-2021-02-20;0;20;21.7;2;10;1;5;1;5;16;80
03;2021-02-15-2021-02-21;0;21;21.4;2;9.5;1;4.8;1;4.8;17;81
03;2021-02-16-2021-02-22;0;21;20.6;3;14.3;1;4.8;1;4.8;16;76.2
03;2021-02-17-2021-02-23;0;24;23.5;5;20.8;2;8.3;1;4.2;16;66.7
03;2021-02-18-2021-02-24;0;25;21.4;7;28;2;8;1;4;15;60
03;2021-02-19-2021-02-25;0;28;23.7;10;35.7;3;10.7;1;3.6;14;50
03;2021-02-20-2021-02-26;0;27;24.5;9;33.3;4;14.8;1;3.7;13;48.1
03;2021-02-21-2021-02-27;0;29;25.4;9;31;4;13.8;1;3.4;15;51.7
03;2021-02-22-2021-02-28;0;28;26.2;9;32.1;4;14.3;1;3.6;14;50
03;2021-02-23-2021-03-01;0;30;25.9;8;26.7;8;26.7;2;6.7;12;40
03;2021-02-24-2021-03-02;0;25;22.9;8;32;7;28;4;16;6;24
03;2021-02-25-2021-03-03;0;23;24;6;26.1;8;34.8;4;17.4;5;21.7
03;2021-02-26-2021-03-04;0;19;20.9;4;21.1;7;36.8;3;15.8;5;26.3
03;2021-02-27-2021-03-05;0;23;23.2;6;26.1;7;30.4;3;13;7;30.4
03;2021-02-28-2021-03-06;0;22;23.2;6;27.3;6;27.3;3;13.6;7;31.8
03;2021-03-01-2021-03-07;0;22;22.7;6;27.3;6;27.3;3;13.6;7;31.8
03;2021-03-02-2021-03-08;0;17;21.8;6;35.3;2;11.8;3;17.6;6;35.3
03;2021-03-03-2021-03-09;0;14;18.7;4;28.6;3;21.4;1;7.1;6;42.9
03;2021-03-04-2021-03-10;0;14;18.2;3;21.4;3;21.4;2;14.3;6;42.9
03;2021-03-05-2021-03-11;0;17;20.5;3;17.6;3;17.6;3;17.6;8;47.1
03;2021-03-06-2021-03-12;0;16;20.8;1;6.2;2;12.5;7;43.8;6;37.5
04;2021-02-12-2021-02-18;09;13;25.5;0;0;4;30.8;0;0;9;69.2
04;2021-02-12-2021-02-18;19;28;19;0;0;12;42.9;0;0;16;57.1
04;2021-02-12-2021-02-18;29;19;13.3;0;0;10;52.6;0;0;9;47.4
04;2021-02-12-2021-02-18;39;37;22;2;5.4;18;48.6;2;5.4;15;40.5
04;2021-02-12-2021-02-18;49;37;21.9;2;5.4;14;37.8;2;5.4;19;51.4
04;2021-02-12-2021-02-18;59;33;28;2;6.1;13;39.4;1;3;17;51.5
04;2021-02-12-2021-02-18;69;15;25.4;4;26.7;3;20;0;0;8;53.3
04;2021-02-12-2021-02-18;79;6;22.2;1;16.7;2;33.3;1;16.7;2;33.3
04;2021-02-12-2021-02-18;89;3;23.1;0;0;1;33.3;0;0;2;66.7
04;2021-02-12-2021-02-18;90;0;0;0;;0;;0;;0;
04;2021-02-13-2021-02-19;09;18;35.3;1;5.6;5;27.8;1;5.6;11;61.1
04;2021-02-13-2021-02-19;19;39;26.9;5;12.8;15;38.5;1;2.6;18;46.2
04;2021-02-13-2021-02-19;29;35;24;0;0;19;54.3;1;2.9;15;42.9
04;2021-02-13-2021-02-19;39;53;31;4;7.5;26;49.1;3;5.7;20;37.7
04;2021-02-13-2021-02-19;49;57;32.4;3;5.3;20;35.1;4;7;30;52.6
04;2021-02-13-2021-02-19;59;50;38.2;2;4;24;48;5;10;19;38
04;2021-02-13-2021-02-19;69;18;33.3;5;27.8;4;22.2;0;0;9;50
04;2021-02-13-2021-02-19;79;8;30.8;1;12.5;3;37.5;1;12.5;3;37.5
04;2021-02-13-2021-02-19;89;3;23.1;0;0;1;33.3;0;0;2;66.7
04;2021-02-13-2021-02-19;90;0;0;0;;0;;0;;0;
04;2021-02-14-2021-02-20;09;21;36.8;1;4.8;6;28.6;1;4.8;13;61.9
04;2021-02-14-2021-02-20;19;46;30.1;5;10.9;19;41.3;1;2.2;21;45.7
04;2021-02-14-2021-02-20;29;42;27.1;0;0;22;52.4;1;2.4;19;45.2
04;2021-02-14-2021-02-20;39;61;34.7;5;8.2;29;47.5;3;4.9;24;39.3
04;2021-02-14-2021-02-20;49;62;32.8;3;4.8;22;35.5;4;6.5;33;53.2
04;2021-02-14-2021-02-20;59;56;43.8;2;3.6;26;46.4;6;10.7;22;39.3
04;2021-02-14-2021-02-20;69;20;35.7;5;25;4;20;0;0;11;55
04;2021-02-14-2021-02-20;79;9;33.3;1;11.1;3;33.3;2;22.2;3;33.3
04;2021-02-14-2021-02-20;89;4;28.6;0;0;1;25;0;0;3;75
04;2021-02-14-2021-02-20;90;0;0;0;;0;;0;;0;
04;2021-02-15-2021-02-21;09;21;37.5;1;4.8;6;28.6;1;4.8;13;61.9
04;2021-02-15-2021-02-21;19;45;29.4;5;11.1;19;42.2;1;2.2;20;44.4
04;2021-02-15-2021-02-21;29;45;28.1;0;0;25;55.6;1;2.2;19;42.2
04;2021-02-15-2021-02-21;39;58;33.7;5;8.6;26;44.8;3;5.2;24;41.4
04;2021-02-15-2021-02-21;49;64;33.9;4;6.2;23;35.9;4;6.2;33;51.6
04;2021-02-15-2021-02-21;59;59;45;3;5.1;27;45.8;6;10.2;23;39
04;2021-02-15-2021-02-21;69;19;34.5;5;26.3;4;21.1;0;0;10;52.6
04;2021-02-15-2021-02-21;79;9;32.1;1;11.1;3;33.3;2;22.2;3;33.3
04;2021-02-15-2021-02-21;89;4;33.3;0;0;1;25;0;0;3;75
04;2021-02-15-2021-02-21;90;0;0;0;;0;;0;;0;
04;2021-02-16-2021-02-22;09;26;43.3;1;3.8;8;30.8;1;3.8;16;61.5
04;2021-02-16-2021-02-22;19;61;38.6;5;8.2;26;42.6;2;3.3;28;45.9
04;2021-02-16-2021-02-22;29;56;35;1;1.8;30;53.6;3;5.4;22;39.3
04;2021-02-16-2021-02-22;39;69;40.8;6;8.7;28;40.6;5;7.2;30;43.5
04;2021-02-16-2021-02-22;49;79;39.7;7;8.9;28;35.4;5;6.3;39;49.4
04;2021-02-16-2021-02-22;59;72;50;7;9.7;30;41.7;6;8.3;29;40.3
04;2021-02-16-2021-02-22;69;28;46.7;6;21.4;6;21.4;1;3.6;15;53.6
04;2021-02-16-2021-02-22;79;14;48.3;1;7.1;7;50;2;14.3;4;28.6
04;2021-02-16-2021-02-22;89;2;18.2;0;0;0;0;0;0;2;100
04;2021-02-16-2021-02-22;90;0;0;0;;0;;0;;0;
04;2021-02-17-2021-02-23;09;24;46.2;1;4.2;9;37.5;1;4.2;13;54.2
04;2021-02-17-2021-02-23;19;65;39.2;7;10.8;34;52.3;2;3.1;22;33.8
04;2021-02-17-2021-02-23;29;60;37.5;1;1.7;32;53.3;3;5;24;40
04;2021-02-17-2021-02-23;39;74;45.4;7;9.5;32;43.2;4;5.4;31;41.9
04;2021-02-17-2021-02-23;49;83;42.1;8;9.6;32;38.6;5;6;38;45.8
04;2021-02-17-2021-02-23;59;71;51.8;8;11.3;32;45.1;5;7;26;36.6
04;2021-02-17-2021-02-23;69;25;43.9;6;24;6;24;2;8;11;44
04;2021-02-17-2021-02-23;79;17;60.7;1;5.9;8;47.1;2;11.8;6;35.3
04;2021-02-17-2021-02-23;89;2;20;0;0;0;0;0;0;2;100
04;2021-02-17-2021-02-23;90;0;;0;;0;;0;;0;
04;2021-02-18-2021-02-24;09;25;48.1;1;4;7;28;1;4;16;64
04;2021-02-18-2021-02-24;19;74;43.8;7;9.5;41;55.4;4;5.4;22;29.7
04;2021-02-18-2021-02-24;29;65;41.1;2;3.1;35;53.8;5;7.7;23;35.4
04;2021-02-18-2021-02-24;39;79;46.2;10;12.7;33;41.8;4;5.1;32;40.5
04;2021-02-18-2021-02-24;49;85;43.6;9;10.6;35;41.2;5;5.9;36;42.4
04;2021-02-18-2021-02-24;59;72;53.7;9;12.5;32;44.4;5;6.9;26;36.1
04;2021-02-18-2021-02-24;69;27;41.5;6;22.2;8;29.6;2;7.4;11;40.7
04;2021-02-18-2021-02-24;79;16;64;0;0;10;62.5;1;6.2;5;31.2
04;2021-02-18-2021-02-24;89;5;38.5;0;0;1;20;0;0;4;80
04;2021-02-18-2021-02-24;90;0;;0;;0;;0;;0;
04;2021-02-19-2021-02-25;09;27;47.4;2;7.4;8;29.6;1;3.7;16;59.3
04;2021-02-19-2021-02-25;19;87;47.8;10;11.5;39;44.8;10;11.5;28;32.2
04;2021-02-19-2021-02-25;29;72;45;2;2.8;37;51.4;6;8.3;27;37.5
04;2021-02-19-2021-02-25;39;74;44.3;10;13.5;29;39.2;5;6.8;30;40.5
04;2021-02-19-2021-02-25;49;84;47.5;9;10.7;31;36.9;7;8.3;37;44
04;2021-02-19-2021-02-25;59;68;53.1;9;13.2;28;41.2;7;10.3;24;35.3
04;2021-02-19-2021-02-25;69;32;43.8;6;18.8;8;25;6;18.8;12;37.5
04;2021-02-19-2021-02-25;79;17;63;0;0;11;64.7;1;5.9;5;29.4
04;2021-02-19-2021-02-25;89;5;45.5;0;0;1;20;0;0;4;80
04;2021-02-19-2021-02-25;90;0;;0;;0;;0;;0;
04;2021-02-20-2021-02-26;09;27;47.4;1;3.7;10;37;1;3.7;15;55.6
04;2021-02-20-2021-02-26;19;102;47.7;6;5.9;49;48;18;17.6;29;28.4
04;2021-02-20-2021-02-26;29;70;44;2;2.9;34;48.6;10;14.3;24;34.3
04;2021-02-20-2021-02-26;39;75;46.9;8;10.7;28;37.3;11;14.7;28;37.3
04;2021-02-20-2021-02-26;49;79;46.2;9;11.4;29;36.7;11;13.9;30;38
04;2021-02-20-2021-02-26;59;66;51.2;9;13.6;26;39.4;6;9.1;25;37.9
04;2021-02-20-2021-02-26;69;42;49.4;5;11.9;11;26.2;12;28.6;14;33.3
04;2021-02-20-2021-02-26;79;23;67.6;0;0;15;65.2;3;13;5;21.7
04;2021-02-20-2021-02-26;89;5;55.6;0;0;1;20;0;0;4;80
04;2021-02-20-2021-02-26;90;0;;0;;0;;0;;0;
04;2021-02-21-2021-02-27;09;27;50;2;7.4;10;37;1;3.7;14;51.9
04;2021-02-21-2021-02-27;19;97;46.6;6;6.2;46;47.4;18;18.6;27;27.8
04;2021-02-21-2021-02-27;29;70;43.8;2;2.9;33;47.1;13;18.6;22;31.4
04;2021-02-21-2021-02-27;39;80;48.5;8;10;32;40;14;17.5;26;32.5
04;2021-02-21-2021-02-27;49;78;44.6;9;11.5;29;37.2;12;15.4;28;35.9
04;2021-02-21-2021-02-27;59;72;50.7;9;12.5;30;41.7;7;9.7;26;36.1
04;2021-02-21-2021-02-27;69;44;50.6;5;11.4;13;29.5;12;27.3;14;31.8
04;2021-02-21-2021-02-27;79;22;61.1;0;0;15;68.2;2;9.1;5;22.7
04;2021-02-21-2021-02-27;89;4;50;0;0;1;25;0;0;3;75
04;2021-02-21-2021-02-27;90;0;;0;;0;;0;;0;
04;2021-02-22-2021-02-28;09;29;50.9;2;6.9;10;34.5;2;6.9;15;51.7
04;2021-02-22-2021-02-28;19;99;47.1;6;6.1;48;48.5;18;18.2;27;27.3
04;2021-02-22-2021-02-28;29;73;45.9;3;4.1;35;47.9;13;17.8;22;30.1
04;2021-02-22-2021-02-28;39;85;50;8;9.4;36;42.4;14;16.5;27;31.8
04;2021-02-22-2021-02-28;49;79;44.9;8;10.1;31;39.2;12;15.2;28;35.4
04;2021-02-22-2021-02-28;59;71;49.3;8;11.3;31;43.7;7;9.9;25;35.2
04;2021-02-22-2021-02-28;69;48;51.6;5;10.4;16;33.3;13;27.1;14;29.2
04;2021-02-22-2021-02-28;79;22;62.9;0;0;15;68.2;2;9.1;5;22.7
04;2021-02-22-2021-02-28;89;4;50;0;0;1;25;0;0;3;75
04;2021-02-22-2021-02-28;90;0;;0;;0;;0;;0;
04;2021-02-23-2021-03-01;09;30;52.6;3;10;9;30;3;10;15;50
04;2021-02-23-2021-03-01;19;109;48.4;9;8.3;52;47.7;20;18.3;28;25.7
04;2021-02-23-2021-03-01;29;83;47.7;4;4.8;33;39.8;19;22.9;27;32.5
04;2021-02-23-2021-03-01;39;95;51.6;8;8.4;41;43.2;21;22.1;25;26.3
04;2021-02-23-2021-03-01;49;73;44.5;5;6.8;27;37;14;19.2;27;37
04;2021-02-23-2021-03-01;59;76;53.5;4;5.3;35;46.1;10;13.2;27;35.5
04;2021-02-23-2021-03-01;69;44;48.4;4;9.1;17;38.6;13;29.5;10;22.7
04;2021-02-23-2021-03-01;79;24;61.5;0;0;16;66.7;2;8.3;6;25
04;2021-02-23-2021-03-01;89;6;75;0;0;1;16.7;1;16.7;4;66.7
04;2021-02-23-2021-03-01;90;0;;0;;0;;0;;0;
04;2021-02-24-2021-03-02;09;33;55;3;9.1;10;30.3;5;15.2;15;45.5
04;2021-02-24-2021-03-02;19;117;51.8;8;6.8;51;43.6;23;19.7;35;29.9
04;2021-02-24-2021-03-02;29;98;50.5;4;4.1;38;38.8;23;23.5;33;33.7
04;2021-02-24-2021-03-02;39;96;55.2;7;7.3;40;41.7;23;24;26;27.1
04;2021-02-24-2021-03-02;49;81;49.1;4;4.9;30;37;17;21;30;37
04;2021-02-24-2021-03-02;59;82;53.9;3;3.7;36;43.9;15;18.3;28;34.1
04;2021-02-24-2021-03-02;69;47;50;3;6.4;17;36.2;14;29.8;13;27.7
04;2021-02-24-2021-03-02;79;27;61.4;0;0;18;66.7;3;11.1;6;22.2
04;2021-02-24-2021-03-02;89;8;80;0;0;3;37.5;1;12.5;4;50
04;2021-02-24-2021-03-02;90;0;;0;;0;;0;;0;
04;2021-02-25-2021-03-03;09;36;56.2;3;8.3;11;30.6;10;27.8;12;33.3
04;2021-02-25-2021-03-03;19;117;52;8;6.8;44;37.6;29;24.8;36;30.8
04;2021-02-25-2021-03-03;29;112;53.8;5;4.5;37;33;28;25;42;37.5
04;2021-02-25-2021-03-03;39;113;61.1;4;3.5;44;38.9;33;29.2;32;28.3
04;2021-02-25-2021-03-03;49;89;53.3;3;3.4;28;31.5;21;23.6;37;41.6
04;2021-02-25-2021-03-03;59;96;57.5;2;2.1;41;42.7;23;24;30;31.2
04;2021-02-25-2021-03-03;69;56;55.4;2;3.6;20;35.7;17;30.4;17;30.4
04;2021-02-25-2021-03-03;79;29;61.7;0;0;20;69;3;10.3;6;20.7
04;2021-02-25-2021-03-03;89;6;66.7;0;0;3;50;1;16.7;2;33.3
04;2021-02-25-2021-03-03;90;0;0;0;;0;;0;;0;
04;2021-02-26-2021-03-04;09;35;55.6;3;8.6;10;28.6;12;34.3;10;28.6
04;2021-02-26-2021-03-04;19;113;50.4;6;5.3;51;45.1;26;23;30;26.5
04;2021-02-26-2021-03-04;29;126;54.5;7;5.6;39;31;35;27.8;45;35.7
04;2021-02-26-2021-03-04;39;122;61.6;6;4.9;47;38.5;35;28.7;34;27.9
04;2021-02-26-2021-03-04;49;91;52.6;3;3.3;31;34.1;22;24.2;35;38.5
04;2021-02-26-2021-03-04;59;106;59.9;3;2.8;48;45.3;26;24.5;29;27.4
04;2021-02-26-2021-03-04;69;61;59.8;3;4.9;25;41;13;21.3;20;32.8
04;2021-02-26-2021-03-04;79;28;65.1;0;0;18;64.3;5;17.9;5;17.9
04;2021-02-26-2021-03-04;89;6;66.7;0;0;4;66.7;1;16.7;1;16.7
04;2021-02-26-2021-03-04;90;0;0;0;;0;;0;;0;
04;2021-02-27-2021-03-05;09;35;56.5;4;11.4;9;25.7;12;34.3;10;28.6
04;2021-02-27-2021-03-05;19;95;47.3;7;7.4;38;40;21;22.1;29;30.5
04;2021-02-27-2021-03-05;29;125;53;11;8.8;40;32;32;25.6;42;33.6
04;2021-02-27-2021-03-05;39;113;56.5;7;6.2;42;37.2;29;25.7;35;31
04;2021-02-27-2021-03-05;49;84;48.8;3;3.6;29;34.5;20;23.8;32;38.1
04;2021-02-27-2021-03-05;59;106;59.6;6;5.7;44;41.5;26;24.5;30;28.3
04;2021-02-27-2021-03-05;69;61;56;4;6.6;23;37.7;10;16.4;24;39.3
04;2021-02-27-2021-03-05;79;23;56.1;0;0;15;65.2;3;13;5;21.7
04;2021-02-27-2021-03-05;89;7;58.3;0;0;5;71.4;1;14.3;1;14.3
04;2021-02-27-2021-03-05;90;0;0;0;;0;;0;;0;
04;2021-02-28-2021-03-06;09;33;55;3;9.1;8;24.2;12;36.4;10;30.3
04;2021-02-28-2021-03-06;19;96;48;9;9.4;36;37.5;22;22.9;29;30.2
04;2021-02-28-2021-03-06;29;122;53.3;12;9.8;39;32;31;25.4;40;32.8
04;2021-02-28-2021-03-06;39;105;53.6;7;6.7;38;36.2;26;24.8;34;32.4
04;2021-02-28-2021-03-06;49;89;52;4;4.5;30;33.7;19;21.3;36;40.4
04;2021-02-28-2021-03-06;59;105;60.7;7;6.7;44;41.9;24;22.9;30;28.6
04;2021-02-28-2021-03-06;69;58;51.8;4;6.9;21;36.2;11;19;22;37.9
04;2021-02-28-2021-03-06;79;28;65.1;0;0;17;60.7;4;14.3;7;25
04;2021-02-28-2021-03-06;89;9;45;0;0;7;77.8;1;11.1;1;11.1
04;2021-02-28-2021-03-06;90;0;0;0;;0;;0;;0;
04;2021-03-01-2021-03-07;09;31;51.7;3;9.7;8;25.8;11;35.5;9;29
04;2021-03-01-2021-03-07;19;96;48.2;9;9.4;36;37.5;22;22.9;29;30.2
04;2021-03-01-2021-03-07;29;118;51.5;11;9.3;36;30.5;32;27.1;39;33.1
